"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 29 20:56:10 CST 2022","Sun May 29 20:56:12 CST 2022","1945","test_case","test_taobao","","","","test_cart_login",""
